folio,numcheque,fecha,salidarepartidor,cierre,mesa,nopersonas,cambio,descuento,facturado,cambiorepartidor,usuariodescuento,idtipodescuento,propinapagada,propinafoliomovtocaja,propinaincluida,propinamanual,totalarticulos,subtotal,subtotalsinimpuestos,total,totalconpropina,totalimpuesto1,cargo,totalconcargo,totalconpropinacargo,descuentoimporte,efectivo,tarjeta,vales,otros,propina,propinatarjeta,totalsindescuento,totalalimentos,totalbebidas,totalotros,totaldescuentos,totaldescuentoalimentos,totaldescuentobebidas,totaldescuentootros,totalcortesias,totalcortesiaalimentos,totalcortesiabebidas,totalcortesiaotros,totaldescuentoycortesia,totalalimentossindescuentos,totalbebidassindescuentos,totalotrossindescuentos,descuentocriterio,subtotalcondescuento,totalimpuestod1,totalcondonativo,totalconpropinacargodonativo,subtotal_ec,total_ec,totalconpropinacargo_ec,totalsindescuentoimp
69266,68893,2025-08-25T02:48:33-06:00,,2025-08-25T03:32:19-06:00,J5,1,98.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,346.5517,,402.0000,402.0000,55.4483,0.0000,402.0000,402.0000,0.0000,402.0,0.0,0.0000,0.0,0.0000,0.0000,346.5517,218.9655,127.5862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.9655,127.5862,0.0000,,346.5517,55.4483,0.0000,0.0000,,,,402.0000
69267,68895,2025-08-25T02:52:34-06:00,,2025-08-25T03:52:52-06:00,J2,2,0.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,222.4138,,258.0000,258.0000,35.5862,0.0000,258.0000,258.0000,0.0000,258.0,0.0,0.0000,0.0,0.0000,0.0000,222.4138,150.8621,71.5517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.8621,71.5517,0.0000,,222.4138,35.5862,0.0000,0.0000,,,,258.0000
69272,68899,2025-08-25T03:16:20-06:00,,2025-08-25T04:09:37-06:00,J6,3,432.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,489.6552,,568.0000,568.0000,78.3448,0.0000,568.0000,568.0000,0.0000,568.0,0.0,0.0000,0.0,0.0000,0.0000,489.6552,489.6552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,489.6552,0.0000,0.0000,,489.6552,78.3448,0.0000,0.0000,,,,568.0000
69273,68908,2025-08-25T03:20:12-06:00,,2025-08-25T05:10:52-06:00,T1,3,19.0000,0.0000,False,0.0000,,,False,0,0.0000,False,10.00,587.0690,,681.0000,681.0000,93.9310,0.0000,681.0000,681.0000,0.0000,681.0,0.0,0.0000,0.0,0.0000,0.0000,587.0690,310.3448,276.7241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,310.3448,276.7241,0.0000,,587.0690,93.9310,0.0000,0.0000,,,,681.0000
69276,68902,2025-08-25T03:30:48-06:00,,2025-08-25T04:18:18-06:00,B2,2,171.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,283.6207,,329.0000,329.0000,45.3793,0.0000,329.0000,329.0000,0.0000,329.0,0.0,0.0000,0.0,0.0000,0.0000,283.6207,189.6552,93.9655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,189.6552,93.9655,0.0000,,283.6207,45.3793,0.0000,0.0000,,,,329.0000
69277,68900,2025-08-25T03:31:23-06:00,,2025-08-25T04:11:34-06:00,C2,4,43.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,264.6552,,307.0000,307.0000,42.3448,0.0000,307.0000,307.0000,0.0000,307.0,0.0,0.0000,0.0,0.0000,0.0000,264.6552,0.0000,264.6552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,264.6552,0.0000,,264.6552,42.3448,0.0000,0.0000,,,,307.0000
69279,68906,2025-08-25T03:39:38-06:00,,2025-08-25T04:41:08-06:00,6,2,60.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,293.1034,,340.0000,340.0000,46.8966,0.0000,340.0000,340.0000,0.0000,340.0,0.0,0.0000,0.0,0.0000,0.0000,293.1034,172.4138,120.6897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,172.4138,120.6897,0.0000,,293.1034,46.8966,0.0000,0.0000,,,,340.0000
69281,68929,2025-08-25T03:50:55-06:00,,2025-08-25T06:40:56-06:00,T4,1,351.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,128.4483,,149.0000,149.0000,20.5517,0.0000,149.0000,149.0000,0.0000,149.0,0.0,0.0000,0.0,0.0000,0.0000,128.4483,93.9655,34.4828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.9655,34.4828,0.0000,,128.4483,20.5517,0.0000,0.0000,,,,149.0000
69283,68903,2025-08-25T04:02:44-06:00,,2025-08-25T04:36:21-06:00,3,3,83.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,359.4828,,417.0000,417.0000,57.5172,0.0000,417.0000,417.0000,0.0000,417.0,0.0,0.0000,0.0,0.0000,0.0000,359.4828,262.0690,97.4138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,262.0690,97.4138,0.0000,,359.4828,57.5172,0.0000,0.0000,,,,417.0000
69303,68914,2025-08-25T04:31:37-06:00,,2025-08-25T05:41:38-06:00,C4-A,1,15.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,245.6897,,285.0000,285.0000,39.3103,,285.0000,285.0000,0.0000,285.0,0.0,0.0000,0.0,0.0000,0.0000,245.6897,172.4138,73.2759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,172.4138,73.2759,0.0000,,245.6897,39.3103,0.0000,0.0000,,,,285.0000
69304,68915,2025-08-25T04:31:37-06:00,,2025-08-25T05:41:42-06:00,C4-B,1,1.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,128.4483,,149.0000,149.0000,20.5517,,149.0000,149.0000,0.0000,149.0,0.0,0.0000,0.0,0.0000,0.0000,128.4483,82.7586,45.6897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.7586,45.6897,0.0000,,128.4483,20.5517,0.0000,0.0000,,,,149.0000
69290,68916,2025-08-25T04:59:02-06:00,,2025-08-25T05:41:58-06:00,J2,3,10.0000,0.0000,False,0.0000,,,False,0,0.0000,False,7.00,551.7241,,640.0000,640.0000,88.2759,0.0000,640.0000,640.0000,0.0000,640.0,0.0,0.0000,0.0,0.0000,0.0000,551.7241,398.2759,147.4138,6.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,398.2759,147.4138,6.0345,,551.7241,88.2759,0.0000,0.0000,,,,640.0000
69292,68922,2025-08-25T05:12:16-06:00,,2025-08-25T06:02:57-06:00,B3,2,156.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,296.5517,,344.0000,344.0000,47.4483,0.0000,344.0000,344.0000,0.0000,344.0,0.0,0.0000,0.0,0.0000,0.0000,296.5517,181.0345,115.5172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,181.0345,115.5172,0.0000,,296.5517,47.4483,0.0000,0.0000,,,,344.0000
69294,68918,2025-08-25T05:15:43-06:00,,2025-08-25T05:50:33-06:00,J6,2,180.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,275.8621,,320.0000,320.0000,44.1379,0.0000,320.0000,320.0000,0.0000,320.0,0.0,0.0000,0.0,0.0000,0.0000,275.8621,275.8621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,275.8621,0.0000,0.0000,,275.8621,44.1379,0.0000,0.0000,,,,320.0000
69295,68919,2025-08-25T05:19:38-06:00,,2025-08-25T05:53:02-06:00,B2,1,119.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,328.4483,,381.0000,381.0000,52.5517,0.0000,381.0000,381.0000,0.0000,381.0,0.0,0.0000,0.0,0.0000,0.0000,328.4483,144.8276,179.3103,4.3103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,144.8276,179.3103,4.3103,,328.4483,52.5517,0.0000,0.0000,,,,381.0000
69296,68928,2025-08-25T05:25:02-06:00,,2025-08-25T06:38:11-06:00,B4,2,164.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,289.6552,,336.0000,336.0000,46.3448,0.0000,336.0000,336.0000,0.0000,336.0,0.0,0.0000,0.0,0.0000,0.0000,289.6552,119.8276,169.8276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,119.8276,169.8276,0.0000,,289.6552,46.3448,0.0000,0.0000,,,,336.0000
69300,68924,2025-08-25T05:33:03-06:00,,2025-08-25T06:18:21-06:00,T3,2,64.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,375.8621,,436.0000,436.0000,60.1379,0.0000,436.0000,436.0000,0.0000,436.0,0.0,0.0000,0.0,0.0000,0.0000,375.8621,279.3103,96.5517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,279.3103,96.5517,0.0000,,375.8621,60.1379,0.0000,0.0000,,,,436.0000
69311,68930,2025-08-25T06:06:47-06:00,,2025-08-25T07:08:09-06:00,C1,3,177.0000,0.0000,False,0.0000,,,False,0,0.0000,False,10.00,709.4828,,823.0000,823.0000,113.5172,0.0000,823.0000,823.0000,0.0000,823.0,0.0,0.0000,0.0,0.0000,0.0000,709.4828,447.4138,262.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,447.4138,262.0690,0.0000,,709.4828,113.5172,0.0000,0.0000,,,,823.0000
69315,68932,2025-08-25T06:27:39-06:00,,2025-08-25T07:17:15-06:00,B2,2,37.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,226.7241,,263.0000,263.0000,36.2759,0.0000,263.0000,263.0000,0.0000,263.0,0.0,0.0000,0.0,0.0000,0.0000,226.7241,64.6552,162.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.6552,162.0690,0.0000,,226.7241,36.2759,0.0000,0.0000,,,,263.0000
69316,68937,2025-08-25T06:28:08-06:00,,2025-08-25T07:56:51-06:00,J6,4,5.0000,0.0000,False,0.0000,,,False,0,0.0000,False,7.00,642.2414,,745.0000,745.0000,102.7586,0.0000,745.0000,745.0000,0.0000,745.0,0.0,0.0000,0.0,0.0000,0.0000,642.2414,507.7586,134.4828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,507.7586,134.4828,0.0000,,642.2414,102.7586,0.0000,0.0000,,,,745.0000
69329,68958,2025-08-25T08:39:16-06:00,,2025-08-25T09:13:07-06:00,J1,1,84.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,186.2069,,216.0000,216.0000,29.7931,0.0000,216.0000,216.0000,0.0000,216.0,0.0,0.0000,0.0,0.0000,0.0000,186.2069,137.0690,49.1379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,137.0690,49.1379,0.0000,,186.2069,29.7931,0.0000,0.0000,,,,216.0000
69332,68962,2025-08-25T08:57:27-06:00,,2025-08-25T09:49:44-06:00,J3,2,87.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,356.0345,,413.0000,413.0000,56.9655,0.0000,413.0000,413.0000,0.0000,413.0,0.0,0.0000,0.0,0.0000,0.0000,356.0345,181.0345,175.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,181.0345,175.0000,0.0000,,356.0345,56.9655,0.0000,0.0000,,,,413.0000
69334,68970,2025-08-25T09:05:31-06:00,,2025-08-25T10:08:38-06:00,J5,2,44.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,393.1034,,456.0000,456.0000,62.8966,0.0000,456.0000,456.0000,0.0000,456.0,0.0,0.0000,0.0,0.0000,0.0000,393.1034,274.1379,118.9655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.1379,118.9655,0.0000,,393.1034,62.8966,0.0000,0.0000,,,,456.0000
69335,68973,2025-08-25T09:06:00-06:00,,2025-08-25T10:33:37-06:00,J4,1,53.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,126.7241,,147.0000,147.0000,20.2759,0.0000,147.0000,147.0000,0.0000,147.0,0.0,0.0000,0.0,0.0000,0.0000,126.7241,0.0000,126.7241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,126.7241,0.0000,,126.7241,20.2759,0.0000,0.0000,,,,147.0000
69336,68963,2025-08-25T09:08:11-06:00,,2025-08-25T09:53:09-06:00,T2,2,30.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,318.9655,,370.0000,370.0000,51.0345,0.0000,370.0000,370.0000,0.0000,370.0,0.0,0.0000,0.0,0.0000,0.0000,318.9655,210.3448,108.6207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,210.3448,108.6207,0.0000,,318.9655,51.0345,0.0000,0.0000,,,,370.0000
69339,68967,2025-08-25T09:10:01-06:00,,2025-08-25T10:05:33-06:00,T4,2,154.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,298.2759,,346.0000,346.0000,47.7241,0.0000,346.0000,346.0000,0.0000,346.0,0.0,0.0000,0.0,0.0000,0.0000,298.2759,175.8621,122.4138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,175.8621,122.4138,0.0000,,298.2759,47.7241,0.0000,0.0000,,,,346.0000
69347,68968,2025-08-25T09:57:48-06:00,,2025-08-25T10:06:11-06:00,.LLEVAR,2,51.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,128.4483,,149.0000,149.0000,20.5517,0.0000,149.0000,149.0000,0.0000,149.0,0.0,0.0000,0.0,0.0000,0.0000,128.4483,0.0000,119.8276,8.6207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,119.8276,8.6207,,128.4483,20.5517,0.0000,0.0000,,,,149.0000
69353,68980,2025-08-25T10:32:04-06:00,,2025-08-25T11:30:54-06:00,B4,2,50.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,218.1034,,253.0000,253.0000,34.8966,0.0000,253.0000,253.0000,0.0000,253.0,0.0,0.0000,0.0,0.0000,0.0000,218.1034,64.6552,153.4483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.6552,153.4483,0.0000,,218.1034,34.8966,0.0000,0.0000,,,,253.0000
69355,68979,2025-08-25T10:42:24-06:00,,2025-08-25T11:30:05-06:00,J5,2,112.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,334.4828,,388.0000,388.0000,53.5172,0.0000,388.0000,388.0000,0.0000,388.0,0.0,0.0000,0.0,0.0000,0.0000,334.4828,257.7586,76.7241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,257.7586,76.7241,0.0000,,334.4828,53.5172,0.0000,0.0000,,,,388.0000
69356,68984,2025-08-25T10:44:54-06:00,,2025-08-25T11:40:49-06:00,T1,2,57.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,295.6897,,343.0000,343.0000,47.3103,0.0000,343.0000,343.0000,0.0000,343.0,0.0,0.0000,0.0,0.0000,0.0000,295.6897,243.9655,51.7241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,243.9655,51.7241,0.0000,,295.6897,47.3103,0.0000,0.0000,,,,343.0000
69363,69007,2025-08-25T11:37:59-06:00,,2025-08-25T15:10:48-06:00,C3,2,114.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,332.7586,,386.0000,386.0000,53.2414,0.0000,386.0000,386.0000,0.0000,386.0,0.0,0.0000,0.0,0.0000,0.0000,332.7586,236.2069,96.5517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,236.2069,96.5517,0.0000,,332.7586,53.2414,0.0000,0.0000,,,,386.0000
69373,68995,2025-08-25T13:04:43-06:00,,2025-08-25T13:49:50-06:00,C2,2,66.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,115.5172,,134.0000,134.0000,18.4828,0.0000,134.0000,134.0000,0.0000,134.0,0.0,0.0000,0.0,0.0000,0.0000,115.5172,0.0000,115.5172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.5172,0.0000,,115.5172,18.4828,0.0000,0.0000,,,,134.0000
69380,69016,2025-08-25T13:42:50-06:00,,2025-08-25T16:01:29-06:00,T1,2,100.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,344.8276,,400.0000,400.0000,55.1724,0.0000,400.0000,400.0000,0.0000,400.0,0.0,0.0000,0.0,0.0000,0.0000,344.8276,205.1724,139.6552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,205.1724,139.6552,0.0000,,344.8276,55.1724,0.0000,0.0000,,,,400.0000
69382,69015,2025-08-25T14:00:44-06:00,,2025-08-25T16:00:19-06:00,J1,2,416.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,503.4483,,584.0000,584.0000,80.5517,0.0000,584.0000,584.0000,0.0000,584.0,0.0,0.0000,0.0,0.0000,0.0000,503.4483,241.3793,262.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,241.3793,262.0690,0.0000,,503.4483,80.5517,0.0000,0.0000,,,,584.0000
69386,69001,2025-08-25T14:15:51-06:00,,2025-08-25T14:48:36-06:00,J6,4,135.0000,0.0000,False,0.0000,,,False,0,0.0000,False,8.00,745.6897,,865.0000,865.0000,119.3103,0.0000,865.0000,865.0000,0.0000,865.0,0.0,0.0000,0.0,0.0000,0.0000,745.6897,553.4483,192.2414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,553.4483,192.2414,0.0000,,745.6897,119.3103,0.0000,0.0000,,,,865.0000
69387,69005,2025-08-25T14:22:52-06:00,,2025-08-25T15:06:10-06:00,B3,5,169.0000,0.0000,False,0.0000,,,False,0,0.0000,False,13.00,888.7931,,1031.0000,1031.0000,142.2069,0.0000,1031.0000,1031.0000,0.0000,1031.0,0.0,0.0000,0.0,0.0000,0.0000,888.7931,631.8966,256.8966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,631.8966,256.8966,0.0000,,888.7931,142.2069,0.0000,0.0000,,,,1031.0000
69389,69006,2025-08-25T14:29:31-06:00,,2025-08-25T15:08:39-06:00,J5,2,0.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,238.7931,,277.0000,277.0000,38.2069,0.0000,277.0000,277.0000,0.0000,277.0,0.0,0.0000,0.0,0.0000,0.0000,238.7931,68.1034,170.6897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.1034,170.6897,0.0000,,238.7931,38.2069,0.0000,0.0000,,,,277.0000
69390,69010,2025-08-25T14:37:44-06:00,,2025-08-25T15:35:06-06:00,T3,3,142.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,308.6207,,358.0000,358.0000,49.3793,0.0000,358.0000,358.0000,0.0000,358.0,0.0,0.0000,0.0,0.0000,0.0000,308.6207,81.8966,226.7241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.8966,226.7241,0.0000,,308.6207,49.3793,0.0000,0.0000,,,,358.0000
69394,69029,2025-08-25T15:12:26-06:00,,2025-08-25T16:31:20-06:00,C1,6,55.0000,0.0000,False,0.0000,,,False,0,0.0000,False,11.00,814.6552,,945.0000,945.0000,130.3448,0.0000,945.0000,945.0000,0.0000,945.0,0.0,0.0000,0.0,0.0000,0.0000,814.6552,473.2759,341.3793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,473.2759,341.3793,0.0000,,814.6552,130.3448,0.0000,0.0000,,,,945.0000
69396,69014,2025-08-25T15:15:31-06:00,,2025-08-25T15:52:38-06:00,J3,2,205.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,254.3103,,295.0000,295.0000,40.6897,0.0000,295.0000,295.0000,0.0000,295.0,0.0,0.0000,0.0,0.0000,0.0000,254.3103,169.8276,84.4828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,169.8276,84.4828,0.0000,,254.3103,40.6897,0.0000,0.0000,,,,295.0000
69400,69028,2025-08-25T16:10:15-06:00,,2025-08-25T16:28:56-06:00,J4,2,42.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,394.8276,,458.0000,458.0000,63.1724,0.0000,458.0000,458.0000,0.0000,458.0,0.0,0.0000,0.0,0.0000,0.0000,394.8276,291.3793,103.4483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,291.3793,103.4483,0.0000,,394.8276,63.1724,0.0000,0.0000,,,,458.0000
